bbchallenge_id,machine
5001443,1RB0RD_0LC1RD_1LA1LC_---0RE_1LB0RC
5005290,1RB0RD_0LC1RE_1RD0LB_0RE0RA_1LC---
5035756,1RB0RD_1RC---_0LA1LA_1RE0LC_1LD1RE
5040871,1RB0RD_1RC---_0LD1RE_1RA0LC_1LD0RE
5043093,1RB0RD_1RC---_1RD0LC_1LE1RA_0RD0LE
5043094,1RB0RD_1RC---_1RD0LC_1LE1RA_0RD1LC
5043095,1RB0RD_1RC---_1RD0LC_1LE1RA_1LD1LC
5043096,1RB0RD_1RC---_1RD0LC_1LE1RA_1LE1LC
5043523,1RB0RD_1RC---_1RD1RA_0LE1RA_0LA1LE
5044364,1RB0RD_1RC---_1RD1LA_0LE1RA_0LA1LE
5045674,1RB0RD_1RC---_1RD1LE_1LE0RA_1LC0LE
5057577,1RB0RD_1RC---_1LD1LE_1RE1LD_1RA0LC
5060717,1RB0RD_1RC0RA_1LD---_0LE1LD_1LA0LA
5064600,1RB0RD_1RC0RC_1LD0LA_1RE1LC_---0RB
5084614,1RB0RD_1RC0LB_1LD---_0LE1LD_1RE0RA
5097900,1RB0RD_1RC0LE_1LD1RA_---1LE_0RB0LB
5100256,1RB0RD_1RC1RA_1LA---_1RA0LE_1LD0LE
5102284,1RB0RD_1RC1RA_1LD---_1RB0LE_1LD1LE
5102884,1RB0RD_1RC1RA_1LD1LC_0RE0LC_---1LA
5102894,1RB0RD_1RC1RA_1LD1LC_1RE0LC_---1RA
5103705,1RB0RD_1RC1RB_0LD0LA_1RE1LC_0RB---
5149690,1RB0RD_1RC1LD_1LD---_1RA1LE_1RE0LB
5183155,1RB0RD_1LC---_0RA1RD_0LE1LD_1RC0LC
5186239,1RB0RD_1LC---_0RD0LC_1LB0RE_0RA1RE
5206760,1RB0RD_1LC---_1RE1LD_1RC1LE_1RA0LE
5209712,1RB0RD_1LC---_1LD0LC_1RE1LB_1RA0RE
5212797,1RB0RD_1LC---_1LE1RA_0RC0LE_0LC1LD
5213307,1RB0RD_1LC---_1LE1RA_1RC0LC_0RA1LC
5213586,1RB0RD_1LC---_1LE1RA_1LC1RC_1RB0LE
5213587,1RB0RD_1LC---_1LE1RA_1LC1RC_1RD0LE
5217414,1RB0RD_1LC0RA_0LD1LB_0RE0LD_1LA---
5219074,1RB0RD_1LC0RA_1RD1LB_0RE0LD_1LA---
5219096,1RB0RD_1LC0RA_1RD1LB_1RE0LD_0RA---
5223694,1RB0RD_1LC0RB_1RA1LD_0LE0LC_1RC---
5228340,1RB0RD_1LC0RC_1LC0LD_0RE0LB_1RA---
5228341,1RB0RD_1LC0RC_1LC0LD_0RE0LC_1RA---
5228503,1RB0RD_1LC0RC_1LD0LC_1RA0RE_---0LA
5254444,1RB0RD_1LC0LB_1RE1RA_0RB---_1LB1RC
5254619,1RB0RD_1LC0LB_1LB1RA_0RE1RD_0RC---
5257385,1RB0RD_1LC0LC_1RA0LB_1RE---_1RC0RD
5257445,1RB0RD_1LC0LC_1RA1LB_---0RE_0RC0RE
5264917,1RB0RD_1LC0LE_0RA0LB_1RA---_0LA1LC
5268182,1RB0RD_1LC0LE_1RA1LB_1RA0RD_0LA---
5269172,1RB0RD_1LC0LE_1RD1LB_1RA0RD_0LA---
5275441,1RB0RD_1LC1RA_0LD0LC_1RE0LB_0RA---
5279264,1RB0RD_1LC1RA_1LC0LD_0RE0LB_1RA---
5279366,1RB0RD_1LC1RA_1LD0LC_1RA1LE_0RA---
5279369,1RB0RD_1LC1RA_1LD0LC_1RA1LE_0LA---
5279372,1RB0RD_1LC1RA_1LD0LC_1RE0LB_---0RA
5279374,1RB0RD_1LC1RA_1LD0LC_1LE0RA_0RB---
5279375,1RB0RD_1LC1RA_1LD0LC_1LE0RD_0RB---
5283842,1RB0RD_1LC1RB_1LD0LC_1RA1LE_0LA---
5298366,1RB0RD_1LC1RD_1LA0LC_1RA1LE_0LB---
5298943,1RB0RD_1LC1RD_1LD0LC_1RA0LE_0RD---
5298944,1RB0RD_1LC1RD_1LD0LC_1RA0LE_1LD---
5298947,1RB0RD_1LC1RD_1LD0LC_1RA1LE_0RA---
5298948,1RB0RD_1LC1RD_1LD0LC_1RA1LE_0RC---
5298949,1RB0RD_1LC1RD_1LD0LC_1RA1LE_0LA---
5303377,1RB0RD_1LC1RE_0RB0LD_1LC0LC_1RA---
5305181,1RB0RD_1LC1RE_0LD0LC_1LE1RA_1RA---
5306615,1RB0RD_1LC1RE_1RA1LC_---0LC_0LC0RA
5306619,1RB0RD_1LC1RE_1RA1LC_---0LC_0LD0RA
5309700,1RB0RD_1LC1RE_1LD0LC_1RB0LB_1RA---
5309702,1RB0RD_1LC1RE_1LD0LC_1RB1RA_1RA---
5330321,1RB0RD_1LC1LB_0RA0LC_0RE1RD_1RA---
5330323,1RB0RD_1LC1LB_0RA0LC_0RE1RD_1RC---
5333586,1RB0RD_1LC1LB_1RA0LB_0RE1RA_---1LB
5334894,1RB0RD_1LC1LB_1RD0LB_0RE1RA_---1LC
5334899,1RB0RD_1LC1LB_1RD0LB_0LE1RA_0RC---
5334905,1RB0RD_1LC1LB_1RD0LB_1RE1RA_---1RA
5349298,1RB0RD_1LC1LE_0RA0LB_1RA---_0LC0LE
5357991,1RB0RD_1LC1LE_1LD1LB_1RA0LC_1LA---
5364117,1RB0RE_0RC---_1RD0LA_1RE0LD_1LC1RB
5369621,1RB0RE_0RC---_1LD0RA_0LA0LD_1LC1RA
5372388,1RB0RE_0RC---_1LD1RC_0RA0LD_1LE1LB
5372504,1RB0RE_0RC---_1LD1RC_0LA0LE_0LB0LA
5372577,1RB0RE_0RC---_1LD1RC_0LA1LA_0LB0LD
5372582,1RB0RE_0RC---_1LD1RC_0LA1LA_1LD0LD
5377175,1RB0RE_0RC0RA_1LD---_1LA0LA_0LD1LE
5377178,1RB0RE_0RC0RA_1LD---_1LA0LB_1RA0LC
5394504,1RB0RE_0RC0LC_1LD1RA_1LA0LD_---0LC
5402374,1RB0RE_0RC1RA_0LD1RB_1RC1LD_---0LA
5402945,1RB0RE_0RC1RA_1RD---_1LE1LD_1RB0LD
5404227,1RB0RE_0RC1RA_1LD---_1LE1LD_1RB0LD
5406325,1RB0RE_0RC1RB_1LD---_1LE0LD_1RA0LD
5406522,1RB0RE_0RC1RB_1LD1RA_1LA0LD_---0LC
5409086,1RB0RE_0RC1RC_1LD0LA_1LC---_0RA0RB
5418526,1RB0RE_0RC1RE_1LD1RA_0LA0LD_0LC---
5439720,1RB0RE_0RC1LD_1RD---_0LB0RA_1LE0LC
5440225,1RB0RE_0RC1LD_1RD1RA_1LB0LA_---0RD
5473568,1RB0RE_0LC---_1RD0LD_1RA1LD_1LC1RE
5481239,1RB0RE_0LC---_1LD1LC_1RA1RD_1LB1RA
5486395,1RB0RE_0LC0RA_1LA1RD_1LE---_1RC1LB
5502925,1RB0RE_0LC0RE_0LD1RC_1RE1LB_0RA---
5502945,1RB0RE_0LC0RE_0LD1LB_1RE0LE_0RA---
5502946,1RB0RE_0LC0RE_0LD1LB_1RE1RB_0RA---
5502947,1RB0RE_0LC0RE_0LD1LB_1RE1LB_0RA---
5504045,1RB0RE_0LC0RE_1LD1RC_1RE1LB_---0RA
5516933,1RB0RE_0LC0LD_1RA1LB_1RC1LD_---0RA
5521181,1RB0RE_0LC0LE_1LD1LC_1RA0LD_---1RA
5521185,1RB0RE_0LC0LE_1LD1LC_1RA1LA_---1RA
5526750,1RB0RE_0LC1RA_1LA0LD_1LB1LD_---0RA
5541991,1RB0RE_0LC1RD_0LA1LA_1RA---_1LB0LC
5542797,1RB0RE_0LC1RD_0LD1LC_1RA0RA_---1LC
5546713,1RB0RE_0LC1RD_1LA1LC_---1RE_1RA0LA
5592259,1RB0RE_1RC---_1RD0LC_1LE1RA_0RD0LE
5597548,1RB0RE_1RC---_1LD0RC_0LD0RA_1LE1LB
5608042,1RB0RE_1RC0RA_1LD0RD_1LA0LD_---0LB
5612598,1RB0RE_1RC0RC_1LD1RA_1LA0LD_---1RC
5628850,1RB0RE_1RC0LB_0RD1RA_1LE0RD_1LB---
5629274,1RB0RE_1RC0LB_1RD---_1LE1RA_0RC0LE
5629618,1RB0RE_1RC0LB_1LD0RC_1RA1LB_0LD---
5629755,1RB0RE_1RC0LB_1LD1RA_---1LB_0RE1RD
5635210,1RB0RE_1RC0LD_1RD0RE_1LB0LB_1RA---
5636070,1RB0RE_1RC0LD_1LB1RA_1LC0LD_0RC---
5642432,1RB0RE_1RC1RA_1LD---_1LE1LD_1RB0LD
5645901,1RB0RE_1RC1RC_0LD0RA_1RA1LD_---0LD
5673618,1RB0RE_1RC1LB_1LD1RA_0RC0LD_---0LB
5673622,1RB0RE_1RC1LB_1LD1RA_0RC0LD_---1LB
5688128,1RB0RE_1RC1LD_1LD1RA_---0LA_0LB1RE
5698644,1RB0RE_1LB0LC_1RD1LC_0RB0RA_---0LC
5698646,1RB0RE_1LB0LC_1RD1LC_0RB0RA_---1LD
5698674,1RB0RE_1LB0LC_1RD1LC_0LC0RA_---1RB
5698736,1RB0RE_1LB0LC_1RD1LC_1LE0RA_---1RB
5712933,1RB0RE_1LB1LC_1LD---_1LE0LD_0RA1RE
5726052,1RB0RE_1LC---_0LD1LB_0RE0LC_0RA1RD
5730588,1RB0RE_1LC---_1RA1LD_1LC0LD_1RE0RC
5736142,1RB0RE_1LC---_1RE0LD_1LC1LE_0RA1RC
5742202,1RB0RE_1LC---_1LD1LC_1LE0LD_0RA1RE
5744231,1RB0RE_1LC0RA_---0LD_1LE1LA_1RC1LD
5745875,1RB0RE_1LC0RA_0LD0LB_1RD1RB_1LD---
5745876,1RB0RE_1LC0RA_0LD0LB_1RD1RE_1RC---
5745890,1RB0RE_1LC0RA_0LD0LB_1RE0LD_1RA---
5750323,1RB0RE_1LC0RB_0LE1LD_1LA---_0RA0LC
5750390,1RB0RE_1LC0RB_1RA0LD_0LC1LD_---0LA
5752680,1RB0RE_1LC0RC_0RD0LC_0LB1LE_1RA---
5753011,1RB0RE_1LC0RC_0LA0LD_1RA1LD_---0RC
5758073,1RB0RE_1LC0RD_---1LA_1LE1RD_0LB0LA
5761666,1RB0RE_1LC0RD_1RB1LA_1LE1RD_---0LC
5762159,1RB0RE_1LC0RD_1RD0LB_1LB1RA_---1LA
5763634,1RB0RE_1LC0RD_1LA0LC_1LE---_1RA0LE
5767246,1RB0RE_1LC0RE_0LE0LD_1LA---_0RB0LA
5767826,1RB0RE_1LC0RE_1RE1LD_0LB---_0LA0RA
5779814,1RB0RE_1LC0LB_0RA1LD_1LB---_0RA1RE
5781228,1RB0RE_1LC0LB_1RD1LB_0RA1RD_---1LC
5781237,1RB0RE_1LC0LB_1RD1LB_1RA0RD_---0LC
5784689,1RB0RE_1LC0LC_1RD1LB_1RA0RD_---0LA
5789796,1RB0RE_1LC0LD_1RA1LA_---1LB_1LA1RC
5799185,1RB0RE_1LC1RA_0LC0LD_0RA0RD_0RB---
5799508,1RB0RE_1LC1RA_0LD1LB_1RD0LC_0RC---
5800779,1RB0RE_1LC1RA_1RD0LC_1LA0RD_---1LB
5800823,1RB0RE_1LC1RA_1RD0LC_1LD1LB_---1RA
5800824,1RB0RE_1LC1RA_1RD0LC_1LE---_0RB1LE
5802518,1RB0RE_1LC1RA_1LD0LC_0RA1RB_1RD---
5804468,1RB0RE_1LC1RB_0RB0LD_1RA1LD_---0LC
5806614,1RB0RE_1LC1RB_1LD0LC_0RA0RD_1RA---
5813105,1RB0RE_1LC1RD_---0LD_1RA0LA_0LD0RB
5825536,1RB0RE_1LC1RD_1LA0LC_0RE---_1RA0LE
5825586,1RB0RE_1LC1RD_1LA0LC_1RA---_0RC1LD
5825591,1RB0RE_1LC1RD_1LA0LC_1RA---_1RB1LD
5825593,1RB0RE_1LC1RD_1LA0LC_1RA---_1RD1LD
5825615,1RB0RE_1LC1RD_1LA0LC_1RE---_1RA1LE
5833209,1RB0RE_1LC1RE_1LD0LC_0RA1RB_1RA---
5833210,1RB0RE_1LC1RE_1LD0LC_0RA1RB_1RD---
5833220,1RB0RE_1LC1RE_1LD0LC_0RB0LB_1RA---
5833238,1RB0RE_1LC1RE_1LD0LC_1RB0LB_1RA---
5851705,1RB0RE_1LC1LB_0RD0LC_1RA---_1RD1RE
5852888,1RB0RE_1LC1LB_1RA0LD_1RA0LA_---1RA
5853535,1RB0RE_1LC1LB_1RD0LB_---1RA_1RD1RA
5859077,1RB0RE_1LC1LD_---0LD_1RA1LB_0RD1RE
5859080,1RB0RE_1LC1LD_---0LD_1RA1LB_0LA1RE
5859094,1RB0RE_1LC1LD_---0LD_1RA1LB_1LC1RE
5872771,1RB0RE_1LC1LE_0LA0LD_1RA1LD_---0RC
5875208,1RB0LA_0RC---_0RD0RE_1LD1LB_1LA1RE
5876184,1RB0LA_0RC---_0LD0RA_1LE0RD_0LA1LD
5876331,1RB0LA_0RC---_0LD0RE_1LD0LA_0RC1RA
5877132,1RB0LA_0RC---_1RD---_0LD0RE_1LE1RA
5877190,1RB0LA_0RC---_1RD0RA_1LE0RC_1RA1LD
5877285,1RB0LA_0RC---_1RD0RD_1LE0RE_1RA0LC
5877313,1RB0LA_0RC---_1RD0RE_0LC0RE_1LE1RA
5877408,1RB0LA_0RC---_1RD0LA_1LE0RE_1RA0LC
5877894,1RB0LA_0RC---_1RD1RE_1LD1LC_1RB1LA
5878218,1RB0LA_0RC---_1RD1LD_1LA0RE_0LC1RA
5878220,1RB0LA_0RC---_1RD1LD_1LA0RE_1RA0LC
5878225,1RB0LA_0RC---_1RD1LD_1LA0RE_1LE1RA
5878488,1RB0LA_0RC---_1RD1LE_1LC0RE_1LE1RA
5878670,1RB0LA_0RC---_1LB1RD_0LD0RE_1LE1RA
5878944,1RB0LA_0RC---_1LC1RD_0RE1LA_1RA0LA
5878945,1RB0LA_0RC---_1LC1RD_0RE1LA_1RA1RD
5878946,1RB0LA_0RC---_1LC1RD_0RE1LA_1RA1LB
5878957,1RB0LA_0RC---_1LC1RD_0RE1LE_1RA0LA
5878997,1RB0LA_0RC---_1LC1RD_1RE1LA_0RB0RC
5878998,1RB0LA_0RC---_1LC1RD_1RE1LA_0RB0LD
5880216,1RB0LA_0RC---_1LD1RD_1LA0RE_1RA0LA
5880235,1RB0LA_0RC---_1LD1RD_1LA1RE_1RA0RC
5880237,1RB0LA_0RC---_1LD1RD_1LA1RE_1RB0RC
5880272,1RB0LA_0RC---_1LD1RD_1LE0RE_1RA0LA
5882621,1RB0LA_0RC0RB_1LD1LA_1LC0LE_1LA---
5883075,1RB0LA_0RC0RD_0LD1RA_1LA1RE_1RD---
5884059,1RB0LA_0RC0RE_0RD---_1LE1LA_1LD1RA
5884060,1RB0LA_0RC0RE_0RD---_1LE1LA_1LE1RA
5884457,1RB0LA_0RC0RE_1RD---_0LB0RE_1LE1RA
5887038,1RB0LA_0RC0LD_1LD0RC_1LA1RE_1RD---
5888372,1RB0LA_0RC1RA_0RD0RB_1LE---_0LD1LB
5889211,1RB0LA_0RC1RC_0LD0RB_1LA1RE_1RD---
5889744,1RB0LA_0RC1RD_0LD1RC_1LA1RE_0RD---
5889764,1RB0LA_0RC1RD_0LD1RE_1LA1RE_0RD---
5889795,1RB0LA_0RC1RD_0LD1LC_1LA1RE_0RD---
5889801,1RB0LA_0RC1RD_0LD1LE_1LA1RE_0RD---
5889926,1RB0LA_0RC1RD_1LA---_0RE1RB_0LC0RB
5890220,1RB0LA_0RC1RD_1LC0RB_1LA1RE_0RD---
5890272,1RB0LA_0RC1RD_1LC1LA_1RC0RE_---0RC
5890280,1RB0LA_0RC1RD_1LC1LD_0RE1RA_---0RB
5890307,1RB0LA_0RC1RD_1LD0RC_1LA0RE_1LA---
5890312,1RB0LA_0RC1RD_1LD0RC_1LA1RE_0RD---
5890313,1RB0LA_0RC1RD_1LD0RC_1LA1RE_0LA---
5890315,1RB0LA_0RC1RD_1LD0RC_1LA1RE_1RA---
5890316,1RB0LA_0RC1RD_1LD0RC_1LA1RE_1RB---
5890317,1RB0LA_0RC1RD_1LD0RC_1LA1RE_1RD---
5890326,1RB0LA_0RC1RD_1LD0RE_1LA0RD_---0RC
5890328,1RB0LA_0RC1RD_1LD0RE_1LA1RA_---0RC
5890694,1RB0LA_0RC1RE_0LD0RB_1LA0RA_1RD---
5890695,1RB0LA_0RC1RE_0LD0RB_1LA0RB_1RD---
5890697,1RB0LA_0RC1RE_0LD0RB_1LA0RD_1RD---
5890704,1RB0LA_0RC1RE_0LD0RB_1LA0LC_1RD---
5890707,1RB0LA_0RC1RE_0LD0RB_1LA1RA_1RD---
5890710,1RB0LA_0RC1RE_0LD0RB_1LA1RB_1RD---
5890714,1RB0LA_0RC1RE_0LD0RB_1LA1RD_1RC---
5890718,1RB0LA_0RC1RE_0LD0RB_1LA1RE_1RD---
5890721,1RB0LA_0RC1RE_0LD0RB_1LA1LC_1RD---
5890731,1RB0LA_0RC1RE_0LD0RB_1LD0LA_---0LA
5890732,1RB0LA_0RC1RE_0LD0RB_1LD0LA_---0LD
5890734,1RB0LA_0RC1RE_0LD0RB_1LD0LA_---1RC
5890739,1RB0LA_0RC1RE_0LD0RB_1LE---_1LD0LA
5890911,1RB0LA_0RC1RE_0LD1RC_1LA0RB_1RD---
5891496,1RB0LA_0RC1RE_1LD0RC_1LA---_---1RA
5891501,1RB0LA_0RC1RE_1LD0RC_1LA---_0LA0RD
5891510,1RB0LA_0RC1RE_1LD0RC_1LA---_1RA0RD
5891513,1RB0LA_0RC1RE_1LD0RC_1LA---_1RB0RD
5891516,1RB0LA_0RC1RE_1LD0RC_1LA---_1LA0RD
5891523,1RB0LA_0RC1RE_1LD0RC_1LA0RA_---1RD
5891524,1RB0LA_0RC1RE_1LD0RC_1LA0RB_---1RD
5891533,1RB0LA_0RC1RE_1LD0RC_1LA1RA_---1RD
5891535,1RB0LA_0RC1RE_1LD0RC_1LA1RB_---1RD
5891562,1RB0LA_0RC1RE_1LD0RD_1LA0RC_---1RA
5892954,1RB0LA_0RC1LA_1RD---_1LB0RE_1RA1LA
5892955,1RB0LA_0RC1LA_1RD---_1LB0RE_1LA1RA
5892956,1RB0LA_0RC1LA_1RD---_1LB0RE_1LE1RA
5892987,1RB0LA_0RC1LA_1RD---_1LE0RE_1RA1LA
5893651,1RB0LA_0RC1LA_1LD---_1RE1RA_0LB0RD
5896315,1RB0LA_0RC1LD_1RD0LE_1LB0RA_1LC---
5896662,1RB0LA_0RC1LD_1LA1RC_1RC0LE_---0LD
5896666,1RB0LA_0RC1LD_1LA1RC_1LB0LE_---0LD
5898309,1RB0LA_0RC1LE_1RD---_1LB0RE_1LE1RA
5907287,1RB0LA_0LC0RD_1LA0LB_0RE1RD_1LC---
5907393,1RB0LA_0LC0RD_1LB1LA_0RC1RE_1RD---
5910638,1RB0LA_0LC1RD_1RE1LA_0RC---_1LA1RD
5910665,1RB0LA_0LC1RD_1LA0RC_0RE0RB_1RC---
5910771,1RB0LA_0LC1RD_1LC1LA_1LD0RE_---0RB
5911581,1RB0LA_0LC1RE_1LA1RD_1LC0RD_---1RA
5912694,1RB0LA_0LC1LB_1RE0RD_1LA1RC_1RD---
5914361,1RB0LA_1RC---_0RD0RE_1LD0LA_1RA1RA
5914362,1RB0LA_1RC---_0RD0RE_1LD0LA_1RC1RA
5914957,1RB0LA_1RC---_0RD1LC_1RE0RE_1LA1RE
5915217,1RB0LA_1RC---_0RD1LE_1RE0RA_1LC0LA
5915840,1RB0LA_1RC---_0LD0RC_1RE1LD_0RA1LA
5917103,1RB0LA_1RC---_1RD0RE_1LE0RC_1RA0LD
5918036,1RB0LA_1RC---_1LD0RC_0LA1LE_---1LC
5918039,1RB0LA_1RC---_1LD0RC_0LA1LE_0RC0LB
5918041,1RB0LA_1RC---_1LD0RC_0LA1LE_1RC0LB
5918045,1RB0LA_1RC---_1LD0RC_0LA1LE_1LC0LB
5918048,1RB0LA_1RC---_1LD0RC_0LA1LE_1LD0LB
5918734,1RB0LA_1RC---_1LD1RA_0LE0LD_1RE0RC
5920965,1RB0LA_1RC0RB_1LD1RA_0RB0LE_---1LC
5922235,1RB0LA_1RC0RD_1LD0RD_1RE1LA_1RB---
5922240,1RB0LA_1RC0RD_1LD0RE_1RA1LA_---1RC
5922282,1RB0LA_1RC0RD_1LD1RB_0RE1LA_1LB---
5922286,1RB0LA_1RC0RD_1LD1RB_1RE1LA_1RB---
5922318,1RB0LA_1RC0RD_1LD1LB_1RE1LA_1RB---
5922352,1RB0LA_1RC0RE_0RD---_1LA1RA_0LD1RA
5922353,1RB0LA_1RC0RE_0RD---_1LA1RA_0LD1RC
5922354,1RB0LA_1RC0RE_0RD---_1LA1RA_0LD1RE
5922355,1RB0LA_1RC0RE_0RD---_1LA1RA_0LD1LC
5922876,1RB0LA_1RC0RE_1LD---_1RA1LE_1RD1LA
5923977,1RB0LA_1RC0LC_1LD0RC_0LA1LE_---1LB
5924646,1RB0LA_1RC0LD_1LD0RC_0LA1LE_---1LB
5925343,1RB0LA_1RC0LE_1LD0RC_0LA1LB_1RC---
5925785,1RB0LA_1RC1RA_1LD---_0LE0LD_1RE0RB
5926648,1RB0LA_1RC1RD_0LD1RE_1LA0LB_0RB---
5926875,1RB0LA_1RC1RD_1LD0RD_1LA1LE_---0RB
5927896,1RB0LA_1RC1LA_0RD---_1RE1RA_0LB0RB
5927897,1RB0LA_1RC1LA_0RD---_1RE1RA_0LB0RD
5927898,1RB0LA_1RC1LA_0RD---_1RE1RA_0LB0LD
5927899,1RB0LA_1RC1LA_0RD---_1RE1RA_0LB1RB
5927900,1RB0LA_1RC1LA_0RD---_1RE1RA_0LB1RD
5927901,1RB0LA_1RC1LA_0RD---_1RE1RD_1LB0RA
5929337,1RB0LA_1RC1LA_1LD0RC_0RB1LE_---1LC
5929356,1RB0LA_1RC1LA_1LD0RC_1RB1LE_---1LC
5931225,1RB0LA_1RC1LC_1LD0RC_0LA1LE_---1LB
5932640,1RB0LA_1RC1LD_1LD0RC_0LA1LE_---1LB
5934108,1RB0LA_1RC1LE_1LD0RC_0LA0RB_1LB---
5934113,1RB0LA_1RC1LE_1LD0RC_0LA1LB_0RC---
5934114,1RB0LA_1RC1LE_1LD0RC_0LA1LB_0LB---
5934115,1RB0LA_1RC1LE_1LD0RC_0LA1LB_1LB---
5934116,1RB0LA_1RC1LE_1LD0RC_0LA1LB_1LC---
5934117,1RB0LA_1RC1LE_1LD0RC_0LA1LB_1LD---
5936518,1RB0LA_1LB0LC_0RD1RE_0RE---_1LA1RC
5939042,1RB0LA_1LB1LC_1LA1RD_1RC0RE_---0RC
5941924,1RB0LA_1LC---_1RD0LC_1LE0RD_1RA1LB
5942680,1RB0LA_1LC---_1RE1LD_1RE0LA_1RB0RC
5942699,1RB0LA_1LC---_1RE1LD_1LB0RE_1LA1RC
5942925,1RB0LA_1LC---_1LA1RD_0RB0RE_0LD1RC
5942928,1RB0LA_1LC---_1LA1RD_0RB0RE_1LC1RC
5942985,1RB0LA_1LC---_1LA1RD_1RA0RE_1LC1RC
5942986,1RB0LA_1LC---_1LA1RD_1RB0RE_1LC1RC
5943134,1RB0LA_1LC---_1LD0RC_1RE1RD_1LA0RB
5946536,1RB0LA_1LC0RB_0RA1LD_0LE0LC_1LA---
5946826,1RB0LA_1LC0RB_0LE1LD_1LA---_0RA0LC
5946958,1RB0LA_1LC0RB_1RA1LD_0LC1LE_---1LA
5946971,1RB0LA_1LC0RB_1RA1LD_0LE1LA_0LC---
5947193,1RB0LA_1LC0RB_1RD1LA_---1RE_1RA---
5947233,1RB0LA_1LC0RB_1RD1LA_0RE1RC_0LB---
5947234,1RB0LA_1LC0RB_1RD1LA_0RE1RC_1LB---
5947235,1RB0LA_1LC0RB_1RD1LA_0RE1RD_0LA---
5947236,1RB0LA_1LC0RB_1RD1LA_0RE1RD_1RA---
5947244,1RB0LA_1LC0RB_1RD1LA_0LC1RE_1RC---
5947255,1RB0LA_1LC0RB_1RD1LA_1RA0RE_0LC---
5947259,1RB0LA_1LC0RB_1RD1LA_1RA1RE_1RC---
5947260,1RB0LA_1LC0RB_1RD1LA_1RA1RE_1RD---
5947265,1RB0LA_1LC0RB_1RD1LA_1RE1RC_0LC---
5947266,1RB0LA_1LC0RB_1RD1LA_1RE1RC_1RA---
5947268,1RB0LA_1LC0RB_1RD1LA_1RE1RD_1RA---
5947269,1RB0LA_1LC0RB_1RD1LA_1RE1RD_1LC---
5947272,1RB0LA_1LC0RB_1RD1LA_1LA1RE_1RC---
5947273,1RB0LA_1LC0RB_1RD1LA_1LA1RE_1RD---
5947275,1RB0LA_1LC0RB_1RD1LA_1LC1RE_1RC---
5947319,1RB0LA_1LC0RB_1RD1LD_1LA1RE_0LA---
5947320,1RB0LA_1LC0RB_1RD1LD_1LA1RE_1RC---
5947321,1RB0LA_1LC0RB_1RD1LD_1LA1RE_1RD---
5947325,1RB0LA_1LC0RB_1RD1LD_1LE1RA_0RB---
5947326,1RB0LA_1LC0RB_1RD1LD_1LE1RA_1LA---
5947346,1RB0LA_1LC0RB_1RE0RD_---1LE_1LA1RC
5947429,1RB0LA_1LC0RB_1RE1LD_1LA---_0RA1RE
5947430,1RB0LA_1LC0RB_1RE1LD_1LA---_0LA1RC
5947432,1RB0LA_1LC0RB_1RE1LD_1LA---_1LA1RC
5947460,1RB0LA_1LC0RB_1RE1LD_1LE---_1LA1RC
5947718,1RB0LA_1LC0RC_0RD1RD_1RA1LE_---1LA
5947939,1RB0LA_1LC0RC_1RA0LD_0RA1LE_0LA---
5948048,1RB0LA_1LC0RC_1RD1LA_0RE0RC_0LA---
5948049,1RB0LA_1LC0RC_1RD1LA_0RE0RC_1RA---
5948050,1RB0LA_1LC0RC_1RD1LA_0RE0LD_1RA---
5948051,1RB0LA_1LC0RC_1RD1LA_0RE1RB_0RB---
5948052,1RB0LA_1LC0RC_1RD1LA_0RE1RB_0LA---
5948053,1RB0LA_1LC0RC_1RD1LA_0RE1RB_1RA---
5948054,1RB0LA_1LC0RC_1RD1LA_0RE1LB_0LA---
5948055,1RB0LA_1LC0RC_1RD1LA_0RE1LB_1RA---
5948112,1RB0LA_1LC0RC_1RD1LA_1RE0RC_1LC---
5948115,1RB0LA_1LC0RC_1RD1LA_1RE1RB_0LD---
5948116,1RB0LA_1LC0RC_1RD1LA_1RE1RB_1LC---
5948119,1RB0LA_1LC0RC_1RD1LA_1RE1LB_1LC---
5948728,1RB0LA_1LC0RD_---1LA_0RE1RE_1RA1LC
5949687,1RB0LA_1LC0RD_0LC1LA_0RE0RB_1RA---
5949796,1RB0LA_1LC0RD_0LE1LA_1RA0RB_0LD---
5950405,1RB0LA_1LC0RD_1LA1LB_---1RE_0RB1RC
5951806,1RB0LA_1LC0RE_1RA0LD_1RA0RB_0RC---
5951808,1RB0LA_1LC0RE_1RA0LD_1RA0LA_0RC---
5952255,1RB0LA_1LC0RE_1LA1LD_1LB---_0LB0RE
5952256,1RB0LA_1LC0RE_1LA1LD_1LB---_0LC0RE
5952388,1RB0LA_1LC0RE_1LD1LB_1LA---_0LB0RE
5952389,1RB0LA_1LC0RE_1LD1LB_1LA---_0LC0RE
5955266,1RB0LA_1LC0LE_1RD1LB_1LA0RD_---1RC
5956844,1RB0LA_1LC1RC_0RA0LD_1LA1RE_0RD---
5957471,1RB0LA_1LC1RC_1RE0RD_---0RB_1LA0RE
5957506,1RB0LA_1LC1RC_1RE1LD_0RE---_1LA0RE
5957517,1RB0LA_1LC1RC_1RE1LD_1LA0RD_0LA---
5957518,1RB0LA_1LC1RC_1RE1LD_1LA0RD_1RD---
5957520,1RB0LA_1LC1RC_1RE1LD_1LB---_1LA0RE
5957522,1RB0LA_1LC1RC_1RE1LD_1LC---_1LA0RE
